0.0 0
0.030928 3400
0.064944 3740
0.0744 4080
0.09016 1870
0.123744 2550
0.157328 2890
0.190912 1190
0.224496 2210
0.264384 2550
0.30112 2890
0.341008 3230
0.384048 3570
0.405024 1530
0.438608 2550
0.499472 1020
0.533056 2040
0.579248 2380
0.615984 2720
0.655872 3060
0.689456 1360
0.72304 2380
0.76608 2720
0.812272 3060
0.857376 3400
0.897264 3740
0.934 4080
0.973888 1870
1.00747 2890
1.05051 3230
1.08725 3570
1.12714 3910
1.17018 4250
1.21006 4590
1.2531 4930
1.30984 2210
1.34766 3230
1.3781 3570
1.41798 3910
1.44842 1700
1.62264 2040
1.65938 2380
1.70242 2720
1.7423 3060
1.78219 1360
2.76328 340
2.79686 680
2.86718 850
2.90077 1190
2.9375 1530
3.07814 680
3.11173 1700
3.14846 2040
3.18205 850
3.25237 1190
3.32269 680
3.35627 1360
3.38986 1700
3.4329 2040
3.47909 2380
3.51582 2720
3.55571 3060
3.59875 3400
3.61973 1530
3.65331 2550
3.71733 2890
3.75722 3230
3.7971 1360
3.83069 2380
3.87688 1020
3.91046 2040
3.9472 2380
3.99024 2720
4.03013 3060
4.06686 3400
4.09414 1530
4.25891 680
4.2925 1700
4.32923 2040
4.36912 2380
4.40586 2720
4.44574 3060
4.48248 3400
4.52237 3740
4.57378 4080
4.6179 4420
4.65573 4760
4.67149 2210
4.74496 3230
4.78485 3570
4.82474 3910
4.86147 4250
4.90136 4590
4.94549 4930
4.98962 5270
5.03374 2380
5.11146 3060
5.14819 3400
5.18808 3740
5.21221 1700
5.24579 2380
5.26786 2720
5.30774 3060
5.34448 3400
5.39382 3740
5.4148 1700
5.54914 2040
5.58272 2380
5.61946 2720
5.65934 3060
5.70238 3400
5.74227 3740
5.78531 4080
5.8252 4420
5.86824 4760
5.91237 5100
5.9628 2380
6.00378 3400
6.03736 1530
6.07094 2550
6.11083 2890
6.15072 1190
6.21789 1530
6.25147 1870
6.28821 2210
6.3281 850
6.36168 2210
6.40472 2550
6.44146 2890
6.50547 3230
6.54221 1360
6.60938 1700
6.64926 2040
6.68915 2380
6.71958 1020
6.75317 2040
6.79621 2380
6.83294 2720
6.87283 3060
6.90957 3400
6.94946 3740
6.99456 1700
7.02814 2720
7.07118 1190
7.10477 2210
7.1352 2550
7.17194 2890
7.21182 3230
7.24856 1360
7.28214 2380
7.32203 2720
7.37659 1190
7.44376 2210
7.4868 2550
7.52038 1020
7.62429 1360
7.65787 1700
7.70091 2040
7.7408 2380
7.77754 2720
7.8321 3060
7.8447 1360
7.87829 2040
7.91818 2380
7.95491 2720
7.9948 3060
8.04414 3400
8.08403 3740
8.12077 4080
8.1512 1870
8.25195 2550
8.25826 2890
8.29499 3230
8.33803 3570
8.37792 3910
8.41466 4250
8.45454 1870
8.49128 2890
8.52802 1190
8.62562 2550
8.69594 2890
8.73582 3230
8.77256 3570
8.81245 3910
8.84918 4250
8.88907 4590
8.9332 4930
8.97733 5270
9.02146 5610
9.07189 5950
9.10971 2720
9.19373 3060
9.21155 3400
9.25144 3740
9.29448 4080
9.32806 4420
9.37741 4760
9.40893 2210
9.4499 3230
9.48979 3570
9.52968 1530
9.59685 2550
9.63043 1020
9.73749 1360
9.77107 1700
9.88128 680
9.91486 2040
9.96421 2380
10.0282 2720
10.0618 3060
10.0985 1360
10.1321 2380
10.172 2720
10.2119 3060
10.2549 3400
10.3064 1530
10.404 2210
10.4743 2550
10.511 2890
10.5509 3230
10.6002 1360
10.6338 2380
10.6706 2720
10.7041 3060
10.7472 3400
10.7871 3740
10.8049 1700
10.8385 2380
10.8605 2720
10.9004 3060
10.9435 1360
10.9771 2380
11.0169 1020
11.0505 2040
11.0873 850
11.1208 2210
11.167 2550
11.2038 2890
11.2437 3230
11.2804 3570
11.314 1530
11.3476 2550
11.3812 2890
11.421 3230
11.4788 1360
12.5123 340
12.5459 680
12.5459 4760
12.5795 5440
12.652 2550
12.7297 2890
12.7601 1190
12.7969 1870
12.8609 2210
12.9008 2550
12.9312 1020
12.9984 1360
13.0288 1700
13.0719 2040
13.1117 2380
13.1548 2720
13.1947 3060
13.2524 1360
13.286 2380
13.3227 2720
13.3626 3060
13.4056 3400
13.4392 1530
13.5064 1870
13.5368 2210
13.5799 850
13.647 1870
13.7142 2210
13.7478 2550
13.8181 2890
13.858 3230
13.9073 1360
13.9409 2380
13.9713 2720
14.0049 1190
14.0385 2210
14.1088 850
14.1424 2210
14.1792 2550
14.2159 2890
14.2495 1190
14.2831 2210
14.302 2550
14.3534 2890
14.4059 3230
14.4237 1360
14.4573 2040
14.4877 2380
14.5003 1020
14.5371 2040
14.5864 2380
14.6231 2720
14.663 3060
14.7144 3400
14.7701 1530
14.8037 2550
14.8404 2890
14.8803 3230
14.917 3570
14.9664 1530
16 340
16.0335 680
16.0671 2380
16.1102 2720
16.15 3060
16.1868 3400
16.2267 3740
16.2697 4080
16.3159 4420
16.3537 4760
16.4042 2210
16.5123 3230
16.5553 3570
16.5952 3910
16.632 4250
16.6656 1870
16.6991 2890
16.7632 3230
16.7999 3570
16.8398 3910
16.8765 1700
16.9101 2720
16.9773 1190
17.0476 1530
17.0812 1870
17.1242 2210
17.1641 2550
17.2008 2890
17.2344 1190
17.268 2210
17.3047 2550
17.3478 2890
17.3877 3230
17.4244 3570
17.4643 3910
17.501 4250
17.5315 1870
17.5955 2890
17.6448 3230
17.6816 1360
17.7151 2380
17.7613 2720
17.8159 3060
17.8253 1360
17.8621 2040
17.8925 2380
17.9356 2720
17.9754 3060
18.0122 3400
18.0521 1530
18.1192 2550
18.1591 2890
18.199 3230
18.2536 3570
18.263 1530
18.2998 2550
18.3428 1020
18.3764 2040
18.4131 2380
18.4499 1020
18.5475 1700
18.6178 2040
18.6577 2380
18.6944 2720
18.7343 3060
18.7773 3400
18.8172 3740
18.854 4080
18.8938 4420
18.9317 4760
18.9758 5100
19.0136 2380
