0.909792	1000
1.51866	1000
3.54525	5000
3.55368	1000
4.16254	1000
4.17098	1000
4.17941	1000
4.98827	3000
5.59714	4000
6.206	4000
6.2313	1000
6.28044	1000
7.51504	1000
8.1239	1000
8.73276	7000
9.34163	2000
9.35006	1000
9.35849	1000
9.36692	1000
10.5762	8000
11.1851	1000
11.9939	1000
12.0024	1000
12.6112	1000
12.6197	1000
12.6281	1000
13.2285	1000
13.237	1000
14.4631	4000
16.1322	4000
16.741	1000
20.9313	3000
21.5401	1000
22.349	1000
22.3574	1000
22.9663	1000
22.9747	1000
24.2093	4000
24.8182	2000
24.835	1000
25.427	1000
25.4355	1000
25.6439	1000
26.0443	1000
27.2874	7000
27.8962	1000
28.7051	1000
28.7135	1000
29.3224	1000
29.3308	1000
31.0035	5000
31.6124	1000
33.5292	3000
34.1381	1000
34.947	1000
34.9554	1000
38.8936	4000
39.5025	1000
39.5109	1000
39.5194	1000
40.9371	5000
41.546	1000
41.5544	1000
41.5628	1000
41.5713	1000
42.1633	1000
42.1717	1000
43.3894	7000
45.0281	4000
45.637	1000
45.6454	1000
46.2543	1000
46.2627	1000
46.8716	1000
46.88	1000
46.8884	1000
47.4889	1000
47.4973	1000
48.7234	6000
49.3323	1000
49.3407	1000
49.3492	1000
49.3576	1000
50.5922	2000
51.2011	5000
51.8099	1000
51.8184	1000
51.8268	1000
52.4272	1000
52.4357	1000
52.6357	1000
52.6441	1000
53.0445	1000
53.053	1000
53.253	1000
53.2614	1000
53.2698	1000
53.6618	1000
55.5602	1000
56.1691	7000
57.4037	4000
57.4121	1000
58.6382	4000
59.2471	1000
59.856	2000
60.4648	5000
60.4733	1000
60.4817	1000
60.4901	1000
60.4986	1000
61.6994	5000
61.7163	1000
61.7247	1000
62.1295	1000
62.934	1000
63.5429	4000
64.6324	5000
66.3308	3000
66.9397	1000
66.9481	1000
66.9565	1000
67.557	1000
68.9747	6000
68.9915	1000
69.592	1000
69.6004	1000
69.6088	1000
69.8004	1000
70.1148	1000
71.8275	1000
72.4364	1000
72.4448	1000
73.0453	1000
73.0537	3000
73.6626	1000
74.2883	4000
74.2967	1000
74.3051	1000
74.3136	1000
74.8718	1000
76.1317	7000
76.7406	1000
77.5495	1000
77.5579	1000
79.2348	5000
79.8436	1000
80.6525	1000
80.6609	1000
81.2698	1000
81.2782	1000
82.5128	5000
83.1217	1000
84.8153	2000
86.492	3000
87.1009	1000
89.0144	3000
89.6233	1000
90.4322	1000
90.4406	1000
91.0495	1000
91.0579	1000
91.0663	1000
91.6668	1000
91.6752	1000
91.8752	1000
93.8158	7000
94.4247	1000
96.3678	2000
96.9767	1000
96.9851	1000
98.7213	5000
99.3302	1000
100.139	1000
100.147	1000
100.756	1000
100.765	1000
101.999	6000
102.608	1000
103.417	1000
105.356	3000
105.965	1000
106.774	1000
106.782	1000
107.391	1000
116.089	1000
116.698	3000
117.307	2000
117.323	1000
117.915	1000
117.924	1000
119.158	4000
119.767	2000
119.784	1000
119.793	1000
120.376	1000
120.385	1000
120.393	1000
122.335	1000
122.944	6000
123.553	1000
123.561	1000
123.57	1000
124.17	1000
124.179	1000
124.379	1000
124.788	1000
124.796	1000
124.804	1000
125.188	1000
125.405	1000
125.413	1000
125.422	1000
125.613	1000
125.996	1000
126.022	1000
126.031	1000
126.222	1000
126.231	1000
126.239	1000
126.631	1000
126.64	1000
127.474	2000
128.083	8000
128.091	1000
128.683	1000
128.691	1000
128.7	1000
128.708	1000
128.717	1000
128.9	1000
129.3	1000
129.309	1000
129.317	1000
130.526	5000
131.135	4000
131.744	1000
131.753	1000
131.761	1000
132.387	3000
132.395	1000
132.404	1000
132.412	1000
132.97	1000
133.004	1000
133.012	1000
133.83	7000
134.439	1000
135.047	2000
135.656	9000
135.665	1000
135.673	1000
135.682	1000
135.69	1000
136.333	1000
136.942	6000
137.55	8000
138.159	8000
138.768	1000
138.777	1000
138.785	1000
138.793	1000
138.802	1000
138.81	1000
138.819	1000
139.436	2000
139.444	1000
139.453	1000
139.994	1000
140.011	1000
140.036	1000
140.053	1000
140.07	1000
140.628	1000
140.637	1000
140.645	1000
140.662	1000
140.679	1000
140.887	1000
140.896	1000
141.254	1000
141.271	1000
141.279	1000
141.296	1000
142.097	3000
142.706	1000
143.315	6000
144.989	8000
145.598	4000
146.207	1000
146.215	1000
146.824	1000
148.724	2000
149.333	2000
149.942	1000
149.95	1000
149.959	1000
150.559	1000
150.568	1000
150.768	1000
151.177	1000
151.185	1000
151.193	1000
151.577	1000
151.794	1000
153.028	7000
154.76	1000
155.569	1000
157.508	3000
158.116	1000
158.925	1000
158.934	1000
159.543	1000
159.551	1000
159.559	1000
160.16	1000
160.168	1000
160.177	1000
160.368	1000
160.777	1000
162.012	7000
162.621	1000
163.429	1000
163.438	1000
164.047	1000
164.055	1000
164.064	1000
164.664	1000
166.09	1000
166.699	4000
168.451	4000
169.06	1000
171.002	2000
171.611	1000
171.619	1000
172.228	1000
172.236	1000
173.97	1000
174.579	3000
176.313	1000
176.922	3000
177.53	1000
177.539	1000
177.547	1000
178.148	1000
178.156	1000
178.356	1000
178.365	1000
178.765	1000
178.774	1000
178.974	1000
178.982	1000
178.99	1000
179.382	1000
179.391	1000
180.609	3000
182.278	3000
182.887	2000
182.904	1000
183.496	1000
183.504	1000
183.713	1000
185.13	6000
185.348	1000
185.748	1000
185.756	1000
185.765	1000
185.773	1000
186.157	1000
186.257	1000
186.348	1000
186.373	1000
186.382	1000
186.866	1000
188.192	3000
188.8	2000
189.409	1000
189.418	3000
190.035	1000
190.043	1000
190.052	1000
190.627	1000
190.635	1000
190.661	1000
190.869	1000
190.878	1000
192.112	3000
192.721	3000
194.33	2000
195.939	2000
196.548	1000
197.357	1000
199.262	5000
199.871	1000
201.793	3000
203.514	1000
204.323	1000
205.132	1000
205.14	1000
206.868	5000
208.596	1000
209.405	1000
210.213	1000
212.134	3000
212.743	1000
213.552	1000
213.56	1000
214.169	1000
215.913	6000
216.522	1000
220.692	3000
221.301	1000
222.11	1000
222.118	1000
222.727	1000
222.736	1000
222.744	1000
223.344	1000
223.353	1000
223.553	1000
225.179	3000
225.788	3000
226.397	1000
226.406	1000
227.015	3000
227.023	1000
227.031	1000
227.04	1000
227.048	1000
227.632	1000
227.64	1000
227.649	1000
227.657	1000
227.666	1000
227.674	1000
228.249	1000
228.258	1000
228.266	1000
228.274	1000
228.283	1000
228.291	1000
228.3	1000
228.866	1000
228.875	1000
229.517	5000
230.126	6000
230.135	1000
230.727	1000
230.735	1000
230.744	1000
230.752	1000
230.944	1000
231.344	1000
231.352	1000
231.361	1000
231.369	1000
231.378	1000
232.595	2000
233.204	8000
233.213	1000
233.805	1000
235.531	2000
237.241	2000
238.95	2000
239.559	2000
239.576	1000
240.385	3000
240.393	1000
240.785	1000
241.594	1000
242.203	2000
242.812	4000
243.421	8000
244.03	1000
244.655	3000
244.664	1000
244.672	1000
244.681	1000
245.264	1000
245.281	1000
246.507	1000
247.116	5000
247.725	1000
247.733	1000
247.742	1000
248.976	5000
249.585	2000
249.602	1000
249.611	1000
250.194	1000
250.203	1000
251.42	7000
251.446	1000
252.655	7000
253.264	3000
253.289	1000
253.297	1000
253.873	1000
254.498	6000
255.107	3000
255.124	1000
255.933	3000
255.941	1000
256.75	3000
256.759	1000
257.567	1000
258.176	6000
258.785	3000
259.394	1000
259.403	1000
259.411	1000
260.003	3000
260.028	1000
260.612	1000
261.855	8000
262.063	1000
262.472	1000
262.481	1000
263.681	8000
264.08	1000
264.299	1000
264.924	2000
265.533	2000
266.142	7000
266.151	1000
266.159	1000
266.167	1000
267.785	6000
268.394	1000
269.203	1000
269.211	1000
269.82	1000
269.828	1000
269.837	1000
270.437	1000
270.446	1000
272.101	3000
273.756	3000
274.365	1000
276.271	3000
276.88	1000
277.689	1000
277.697	1000
278.306	1000
278.315	1000
278.323	1000
278.924	1000
280.35	6000
280.959	1000
281.768	1000
281.776	1000
282.385	1000
282.393	1000
282.402	1000
283.002	1000
283.011	1000
283.019	1000
283.211	1000
283.619	1000
283.628	1000
284.846	4000
285.454	1000
285.463	2000
286.681	3000
287.289	3000
287.898	1000
287.907	1000
287.915	1000
287.924	1000
287.932	1000
288.524	1000
288.532	1000
288.541	1000
288.741	1000
288.749	1000
289.141	1000
291.088	5000
291.697	3000
291.722	1000
292.531	4000
293.14	3000
293.532	1000
294.341	4000
294.95	3000
294.958	1000
295.592	1000
296.201	8000
296.21	1000
296.218	1000
296.776	1000
296.785	1000
297.394	6000
298.002	4000
298.611	4000
298.62	1000
298.628	1000
298.637	1000
298.645	1000
298.653	1000
299.245	1000
299.262	1000
299.279	1000
299.288	1000
299.829	1000
299.846	1000
300.455	1000
301.064	7000
301.072	1000
301.08	1000
301.089	1000
302.315	2000
302.924	1000
302.932	2000
303.541	5000
304.15	3000
304.175	1000
304.184	1000
304.759	1000
304.767	1000
306.516	10000
307.124	1000
307.933	1000
307.942	1000
308.551	1000
308.559	1000
308.568	1000
309.994	6000
310.603	1000
311.411	1000
311.42	1000
313.17	5000
313.779	1000
314.588	1000
314.596	1000
315.205	1000
315.213	1000
315.222	1000
315.822	1000
315.831	1000
316.031	1000
316.039	1000
316.44	1000
316.448	1000
316.648	1000
316.656	1000
316.665	1000
317.883	8000
318.483	1000
318.491	1000
318.5	1000
318.508	1000
319.726	3000
320.335	5000
320.944	1000
320.952	1000
322.178	6000
322.787	1000
323.596	1000
323.605	1000
324.213	1000
325.839	4000
326.448	1000
327.257	1000
327.265	1000
327.874	1000
327.883	1000
327.891	1000
328.491	1000
329.918	4000
330.526	3000
331.135	1000
331.144	1000
331.152	1000
332.57	6000
332.979	1000
333.187	1000
333.196	1000
333.204	1000
333.213	1000
333.671	1000
333.788	1000
333.805	1000
333.821	1000
333.83	1000
334.397	1000
334.405	1000
334.413	1000
334.43	1000
334.439	1000
334.639	1000
335.656	3000
336.265	2000
336.874	3000
337.483	2000
337.5	1000
338.092	1000
338.1	1000
338.109	1000
338.317	1000
338.709	1000
339.743	7000
340.344	1000
340.352	1000
340.361	1000
340.369	1000
340.378	1000
340.961	1000
340.97	1000
340.978	1000
340.986	1000
340.995	1000
341.186	1000
341.578	1000
341.587	1000
341.595	1000
341.604	1000
341.612	1000
341.795	1000
342.821	10000
344.056	2000
344.665	6000
345.274	1000
345.282	1000
345.291	1000
345.299	1000
345.307	1000
345.899	1000
346.525	4000
346.534	1000
346.542	1000
346.725	1000
347.109	1000
348.143	8000
348.752	1000
348.76	1000
348.769	1000
348.777	1000
348.785	1000
348.794	1000
349.369	1000
349.377	1000
349.386	1000
349.394	1000
349.403	1000
349.411	1000
349.42	1000
349.986	1000
349.995	1000
350.003	1000
350.012	1000
350.02	1000
350.029	1000
350.037	1000
350.229	1000
350.604	1000
350.612	1000
350.621	1000
350.629	1000
350.637	1000
350.646	1000
351.83	12000
352.439	3000
352.464	1000
352.472	1000
352.481	1000
353.673	5000
354.282	2000
354.891	2000
355.5	7000
356.109	1000
356.117	1000
356.126	1000
356.726	1000
356.734	1000
357.969	6000
358.578	1000
359.387	1000
359.395	1000
360.004	1000
361.63	4000
362.239	1000
363.048	1000
363.056	1000
364.691	5000
365.3	1000
366.109	1000
366.117	1000
366.726	1000
366.734	1000
366.743	1000
367.343	1000
367.352	1000
368.578	7000
370.257	1000
371.066	1000
371.875	1000
371.883	1000
372.492	1000
372.5	1000
372.509	1000
373.927	6000
374.344	1000
374.544	1000
374.552	1000
374.561	1000
375.047	1000
378.926	2000
379.535	3000
380.144	1000
380.153	1000
381.387	2000
381.996	4000
382.605	1000
383.231	2000
384.88	5000
385.488	1000
386.297	1000
388.2	5000
389.903	1000
390.712	1000
391.521	1000
391.529	1000
392.138	1000
392.146	1000
392.155	1000
392.755	1000
394.173	4000
394.782	2000
394.799	1000
394.807	1000
395.391	1000
396.634	5000
397.243	1000
397.251	1000
397.259	1000
397.268	1000
397.86	1000
397.868	1000
397.877	1000
397.885	1000
397.894	1000
398.477	1000
398.486	1000
398.494	1000
398.502	1000
398.511	1000
398.702	1000
399.729	9000
400.321	1000
400.329	1000
400.337	1000
400.346	1000
400.354	1000
400.363	1000
400.938	1000
402.564	9000
404.172	3000
405.781	2000
406.39	1000
406.399	1000
408.007	5000
408.616	1000
409.425	1000
411.311	3000
411.92	1000
412.729	1000
412.738	1000
414.436	5000
415.045	1000
415.854	1000
415.862	1000
416.471	1000
416.479	1000
416.488	1000
417.088	1000
418.514	1000
419.123	6000
419.732	1000
419.741	1000
419.749	1000
420.349	1000
420.358	1000
420.558	1000
420.967	1000
420.975	1000
420.984	1000
421.367	1000
421.584	1000
421.592	1000
421.792	1000
421.801	1000
422.176	1000
422.201	1000
422.21	1000
422.41	1000
422.418	1000
422.427	1000
422.81	1000
422.819	1000
423.019	1000
423.027	1000
423.035	1000
424.245	1000
424.854	9000
426.088	1000
427.789	7000
431.674	1000
432.483	1000
433.292	1000
433.301	1000
433.909	1000
