4.02436	1000
7.04322	1000
7.26209	1000
22.481	3000
22.4998	1000
22.5628	6000
22.6279	5000
22.6363	1000
37.674	2000
38.6929	2000
38.7118	1000
38.7202	1000
38.7286	1000
39.7663	4000
40.7852	1000
41.8041	2000
41.8229	1000
42.8587	2000
43.8775	3000
43.8964	1000
44.1803	4000
51.1991	2000
51.218	1000
51.2264	1000
51.2349	1000
51.2453	1000
51.2537	1000
54.2915	4000
54.3103	1000
54.3188	1000
54.3272	1000
54.3356	1000
54.3441	1000
54.3525	1000
54.3609	1000
54.3694	1000
54.3778	1000
54.3862	1000
54.3946	1000
54.4725	4000
54.4914	1000
54.5103	4000
57.5291	1000
58.548	1000
59.5669	2000
59.5857	2000
122.605	3000
122.623	1000
122.842	1000
122.851	1000
123.87	3000
124.888	1000
125.107	1000
128.326	2000
128.345	1000
128.564	1000
128.572	1000
129.591	2000
129.61	1000
129.619	1000
129.627	1000
130.846	1000
131.065	1000
131.073	1000
131.157	4000
131.165	1000
134.384	1000
135.603	2000
135.622	1000
135.841	1000
137.06	1000
138.279	2000
141.297	1000
142.516	1000
142.735	1000
143.954	1000
175.173	1000
175.392	1000
175.4	1000
175.419	1000
175.428	1000
175.446	1000
176.665	2000
176.684	1000
176.693	1000
176.749	5000
176.758	1000
176.768	1000
177.787	3000
178.806	4000
179.825	1000
183.043	1000
184.262	1000
184.481	1000
185.7	2000
186.719	3000
187.738	1000
187.957	1000
188.176	1000
188.184	1000
189.203	6000
189.222	1000
189.23	1000
189.239	1000
189.323	5000
189.342	3000
190.342	8000
191.361	2000
191.379	7000
192.398	1000
192.417	1000
192.426	2000
192.444	1000
193.48	2000
193.499	1000
193.507	1000
193.516	1000
193.526	1000
194.545	1000
194.564	2000
195.583	2000
195.602	1000
195.821	1000
195.829	1000
202.848	4000
202.867	1000
202.875	1000
202.884	1000
203.936	1000
203.955	1000
203.964	2000
203.982	1000
203.991	1000
203.999	1000
204.01	1000
204.018	1000
204.029	1000
204.037	1000
204.047	1000
207.066	1000
210.285	2000
210.304	1000
210.523	1000
210.78	4000
210.798	1000
214.017	2000
214.036	1000
214.045	1000
214.053	1000
214.063	1000
221.082	1000
222.101	2000
223.12	3000
224.139	1000
224.358	1000
224.577	1000
224.585	1000
224.604	1000
225.823	1000
226.042	1000
227.26	2000
230.279	3000
231.298	1000
234.517	1000
237.736	1000
237.955	1000
238.174	1000
238.182	1000
238.201	1000
238.209	1000
238.228	1000
239.447	1000
242.666	2000
242.685	1000
242.904	1000
242.912	1000
249.931	2000
249.95	1000
249.958	1000
250.015	4000
250.034	1000
250.042	1000
250.061	1000
250.337	1000
251.355	8000
254.374	2000
255.393	4000
255.412	3000
255.437	1000
255.446	1000
255.454	1000
255.463	1000
255.538	3000
256.557	2000
256.576	1000
257.595	3000
257.614	1000
257.622	1000
257.631	1000
257.639	1000
257.648	1000
257.656	1000
257.665	1000
257.757	2000
257.776	4000
257.795	1000
258.07	1000
261.089	4000
262.108	3000
263.127	4000
263.145	1000
263.364	1000
266.583	1000
267.802	2000
267.821	1000
269.04	5000
270.059	1000
270.078	5000
271.096	1000
272.315	2000
272.334	1000
272.553	1000
272.561	1000
272.58	1000
272.589	1000
273.608	2000
273.626	1000
273.635	1000
273.643	1000
274.681	4000
275.7	2000
275.719	3000
275.744	1000
275.752	1000
275.807	4000
275.826	1000
275.834	1000
275.918	2000
276.937	3000
279.956	4000
342.975	1000
343.194	1000
344.413	3000
344.431	1000
344.44	1000
344.448	1000
344.457	1000
344.465	1000
344.566	1000
344.585	2000
344.604	4000
344.665	6000
344.675	1000
344.767	5000
344.786	1000
348.005	1000
348.224	1000
348.232	1000
348.251	1000
348.26	1000
348.279	1000
348.287	1000
348.306	1000
348.314	1000
348.333	1000
348.598	3000
348.617	2000
348.626	1000
349.844	1000
350.063	1000
353.282	2000
354.301	1000
354.52	1000
354.739	1000
354.747	1000
354.766	1000
357.985	4000
358.004	1000
358.073	4000
358.092	3000
358.1	1000
358.111	1000
358.119	1000
358.128	1000
358.136	1000
359.172	4000
359.191	1000
359.199	1000
360.218	2000
360.237	1000
360.245	1000
360.254	1000
361.292	2000
361.31	1000
362.529	1000
362.748	1000
363.967	1000
364.186	1000
364.194	1000
364.213	1000
364.222	1000
364.24	1000
364.249	1000
365.268	1000
365.487	1000
365.495	1000
365.514	1000
365.789	1000
366.808	4000
366.827	1000
366.836	1000
366.905	1000
366.924	2000
366.943	4000
367.006	3000
368.025	1000
368.043	2000
371.062	9000
371.081	1000
372.125	1000
373.144	3000
373.163	1000
380.182	5000
380.201	1000
380.42	1000
380.428	1000
380.447	1000
380.455	1000
380.474	1000
380.75	4000
380.758	1000
383.977	4000
383.996	1000
384.065	3000
384.084	3000
384.103	1000
385.139	5000
385.158	1000
385.234	2000
386.252	4000
387.271	3000
387.29	2000
388.309	4000
388.328	1000
388.336	1000
389.355	1000
389.374	1000
392.393	3000
395.412	1000
395.431	1000
395.439	2000
398.458	2000
398.477	1000
398.485	1000
398.494	1000
398.504	1000
399.523	1000
399.742	1000
400.961	1000
401.18	1000
401.188	1000
401.207	1000
402.426	2000
402.445	1000
402.453	1000
402.461	1000
402.472	1000
402.48	1000
405.518	5000
405.537	1000
405.756	1000
420.975	1000
421.193	1000
421.469	4000
421.477	1000
421.488	1000
421.507	1000
421.515	1000
421.534	1000
421.542	1000
422.561	2000
423.58	1000
423.599	2000
423.618	1000
423.626	1000
423.635	1000
424.854	1000
426.072	1000
426.291	1000
426.3	1000
427.319	4000
427.337	1000
427.346	1000
427.354	1000
427.363	1000
427.371	1000
427.38	1000
427.388	1000
427.464	3000
427.483	6000
427.491	1000
427.561	3000
427.58	3000
427.598	1000
427.607	1000
427.615	1000
427.68	6000
427.699	1000
427.708	1000
427.764	5000
427.773	1000
427.783	1000
427.791	1000
430.829	4000
431.848	4000
431.867	1000
431.875	1000
431.884	1000
431.96	4000
434.979	2000
434.997	4000
436.016	3000
437.035	1000
437.254	1000
